gen,fit,rec,size,wires
751,-0.001740,12,27,266
752,-0.001740,12,27,266
753,-0.001740,12,27,266
754,-0.001740,12,27,266
755,-0.001740,12,27,266
756,-0.001740,12,27,266
757,-0.001740,12,27,266
758,-0.001740,12,27,266
759,-0.001740,12,27,266
760,-0.001740,12,27,266
761,-0.001740,12,27,266
762,-0.001740,12,27,266
763,-0.001740,12,27,266
764,-0.001740,12,27,266
765,-0.001740,12,27,266
766,-0.001740,12,27,266
767,-0.001740,12,27,266
768,-0.001740,12,27,266
769,-0.001740,12,27,266
770,-0.001740,12,27,266
771,-0.001740,12,27,266
772,-0.001740,12,27,266
773,-0.001740,12,27,266
774,-0.001740,12,27,266
775,-0.001740,12,27,266
776,-0.001740,12,27,266
777,-0.001740,12,27,266
778,-0.001740,12,27,266
779,-0.001740,12,27,266
780,-0.001740,12,27,266
781,-0.001740,12,27,266
782,-0.001740,12,27,266
783,-0.001740,12,27,266
784,-0.001740,12,27,266
785,-0.001740,12,27,266
786,-0.001740,12,27,266
787,-0.001740,12,27,266
788,-0.001740,12,27,266
789,-0.001740,12,27,266
790,-0.001740,12,27,266
791,-0.001740,12,27,266
792,-0.001740,12,27,266
793,-0.001740,12,27,266
794,-0.001740,12,27,266
795,-0.001740,12,27,266
796,-0.001740,12,27,266
797,-0.001740,12,27,266
798,-0.001740,12,27,266
799,-0.001740,12,27,266
800,-0.001740,12,27,266
801,-0.001740,12,27,266
802,-0.001740,12,27,266
803,-0.001740,12,27,266
804,-0.001740,12,27,266
805,-0.001740,12,27,266
806,-0.001740,12,27,266
807,-0.001740,12,27,266
808,-0.001740,12,27,266
809,-0.001740,12,27,266
810,-0.001740,12,27,266
811,-0.001740,12,27,266
812,-0.001740,12,27,266
813,-0.001740,12,27,266
814,-0.001740,12,27,266
815,-0.001740,12,27,266
816,-0.001740,12,27,266
817,-0.001740,12,27,266
818,-0.001740,12,27,266
819,-0.001740,12,27,266
820,-0.001740,12,27,266
821,-0.001740,12,27,266
822,-0.001740,12,27,266
823,-0.001740,12,27,266
824,-0.001740,12,27,266
825,-0.001740,12,27,266
826,-0.001740,12,27,266
827,-0.001740,12,27,266
828,-0.001740,12,27,266
829,-0.001740,12,27,266
830,-0.001740,12,27,266
831,-0.001740,12,27,266
832,-0.001740,12,27,266
833,-0.001740,12,27,266
834,-0.001740,12,27,266
835,-0.001740,12,27,266
836,-0.001740,12,27,266
837,-0.001740,12,27,266
838,-0.001740,12,27,266
839,-0.001740,12,27,266
840,-0.001740,12,27,266
841,-0.001740,12,27,266
842,-0.001740,12,27,266
843,-0.001740,12,27,266
844,-0.001740,12,27,266
845,-0.001740,12,27,266
846,-0.001740,12,27,266
847,-0.001740,12,27,266
848,-0.001740,12,27,266
849,-0.001740,12,27,266
850,-0.001740,12,27,266
851,-0.001740,12,27,266
852,-0.001740,12,27,266
853,-0.001740,12,27,266
854,-0.001740,12,27,266
855,-0.001740,12,27,266
856,-0.001740,12,27,266
857,-0.001740,12,27,266
858,-0.001740,12,27,266
859,-0.001740,12,27,266
860,-0.001740,12,27,266
861,-0.001740,12,27,266
862,-0.001740,12,27,266
863,-0.001740,12,27,266
864,-0.001740,12,27,266
865,-0.001740,12,27,266
866,-0.001740,12,27,266
867,-0.001740,12,27,266
868,-0.001740,12,27,266
869,-0.001740,12,27,266
870,-0.001740,12,27,266
871,-0.001740,12,27,266
872,-0.001740,12,27,266
873,-0.001740,12,27,266
874,-0.001740,12,27,266
875,-0.001740,12,27,266
876,-0.001740,12,27,266
877,-0.001740,12,27,266
878,-0.001740,12,27,266
879,-0.001740,12,27,266
880,-0.001740,12,27,266
881,-0.001740,12,27,266
882,-0.001740,12,27,266
883,-0.001740,12,27,266
884,-0.001740,12,27,266
885,-0.001740,12,27,266
886,-0.001740,12,27,266
887,-0.001740,12,27,266
888,-0.001740,12,27,266
889,-0.001740,12,27,266
890,-0.001740,12,27,266
891,-0.001740,12,27,266
892,-0.001740,12,27,266
893,-0.001740,12,27,266
894,-0.001740,12,27,266
895,-0.001740,12,27,266
896,-0.001740,12,27,266
897,-0.001740,12,27,266
898,-0.001740,12,27,266
899,-0.001740,12,27,266
900,-0.001740,12,27,266
901,-0.001740,12,27,266
902,-0.001740,12,27,266
903,-0.001740,12,27,266
904,-0.001740,12,27,266
905,-0.001740,12,27,266
906,-0.001740,12,27,266
907,-0.001740,12,27,266
908,-0.001740,12,27,266
909,-0.001740,12,27,266
910,-0.001740,12,27,266
911,-0.001740,12,27,266
912,-0.001740,12,27,266
913,-0.001740,12,27,266
914,-0.001740,12,27,266
915,-0.001740,12,27,266
916,-0.001740,12,27,266
917,-0.001740,12,27,266
918,-0.001740,12,27,266
919,-0.001740,12,27,266
920,-0.001740,12,27,266
921,-0.001740,12,27,266
922,-0.001740,12,27,266
923,-0.001740,12,27,266
924,-0.001740,12,27,266
925,-0.001740,12,27,266
926,-0.001740,12,27,266
927,-0.001740,12,27,266
928,-0.001740,12,27,266
929,-0.001740,12,27,266
930,-0.001740,12,27,266
931,-0.001740,12,27,266
932,-0.001740,12,27,266
933,-0.001740,12,27,266
934,-0.001740,12,27,266
935,-0.001740,12,27,266
936,-0.001740,12,27,266
937,-0.001740,12,27,266
938,-0.001740,12,27,266
939,-0.001740,12,27,266
940,-0.001740,12,27,266
941,-0.001740,12,27,266
942,-0.001740,12,27,266
943,-0.001740,12,27,266
944,-0.001740,12,27,266
945,-0.001740,12,27,266
946,-0.001740,12,27,266
947,-0.001740,12,27,266
948,-0.001740,12,27,266
949,-0.001740,12,27,266
950,-0.001740,12,27,266
951,-0.001740,12,27,266
952,-0.001740,12,27,266
953,-0.001740,12,27,266
954,-0.001740,12,27,266
955,-0.001740,12,27,266
956,-0.001740,12,27,266
957,-0.001740,12,27,266
958,-0.001740,12,27,266
959,-0.001740,12,27,266
960,-0.001740,12,27,266
961,-0.001740,12,27,266
962,-0.001740,12,27,266
963,-0.001740,12,27,266
964,-0.001740,12,27,266
965,-0.001740,12,27,266
966,-0.001740,12,27,266
967,-0.001740,12,27,266
968,-0.001740,12,27,266
969,-0.001740,12,27,266
970,-0.001740,12,27,266
971,-0.001740,12,27,266
972,-0.001740,12,27,266
973,-0.001740,12,27,266
974,-0.001740,12,27,266
975,-0.001740,12,27,266
976,-0.001740,12,27,266
977,-0.001740,12,27,266
978,-0.001740,12,27,266
979,-0.001740,12,27,266
980,-0.001740,12,27,266
981,-0.001740,12,27,266
982,-0.001740,12,27,266
983,-0.001740,12,27,266
984,-0.001740,12,27,266
985,-0.001740,12,27,266
986,-0.001740,12,27,266
987,-0.001740,12,27,266
988,-0.001740,12,27,266
989,-0.001740,12,27,266
990,-0.001740,12,27,266
991,-0.001740,12,27,266
992,-0.001740,12,27,266
993,-0.001740,12,27,266
